ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque maximum,Mesure d'effort,Déplacement-transport,Équipement utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque maximum,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Mesure d'effort,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,"<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Mesure d'effort ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,"<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: fr-FR.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
1250276136,28 oct. 2017 à 09:48:40,Course à pied le midi,Course à pied,,2678,"9,09",198.0,98,false,,activities/1356751965.fit.gz,73.0,,2678.0,2678.0,9092.0,6.5,,47.0,,15.600000381469727,59.79999923706055,9.300000190734863,0.0329960398375988,,,105.0,93.64512634277344,198.0,162.6484832763672,,,822.93017578125,,,98.0,,,,,,,,,,,,,0.0,,,9174.900390625,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1250844258,16 oct. 2017 à 18:13:14,Course à pied le soir,Course à pied,,1375,"5,29",171.0,28,false,,activities/1357326370.fit.gz,73.0,,1375.0,1375.0,5293.7998046875,5.5,,2.0,,111.4000015258789,114.5999984741211,4.099999904632568,0.007556010037660599,,,96.0,85.01899719238281,171.0,142.25599670410156,,,,,,28.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1250844269,20 oct. 2017 à 10:38:20,Course à pied le midi,Course à pied,,1697,"5,79",177.0,37,false,,activities/1357326368.fit.gz,73.0,,1697.0,1697.0,5791.60009765625,4.800000190734863,,45.0,,106.4000015258789,146.0,21.799999237060547,-0.058705709874629974,,,101.0,92.29373168945312,177.0,154.39305114746094,,,,,,37.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1250844279,24 oct. 2017 à 17:09:39,Course à pied le soir,Course à pied,,2762,"7,64",161.0,30,false,,activities/1357326373.fit.gz,73.0,,2762.0,2589.0,7648.5,7.199999809265137,,4.0,,98.19999694824219,103.4000015258789,25.0,0.020919134840369225,,,100.0,90.4011001586914,161.0,139.67979431152344,,,,,,30.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1251640128,29 oct. 2017 à 09:26:19,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3298,"24,21",172.0,47,false,BMC streetfire,activities/1358137094.gpx.gz,73.0,9.0,3298.0,3298.0,24210.900390625,14.399999618530273,,223.66421508789062,224.16400146484375,26.0,109.0,25.600000381469727,-0.002065185457468033,,,131.0,89.72471618652344,172.0,139.1106719970703,,144.1836395263672,530.2034912109375,,14.0,47.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1256057494,1 nov. 2017 à 08:21:30,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,7649,"49,07",172.0,93,false,BMC streetfire,activities/1362595279.gpx.gz,73.0,9.0,7649.0,7565.0,49072.8984375,11.699999809265137,,455.7145080566406,455.81500244140625,19.0,114.5,49.599998474121094,-0.0002037784579442814,,,147.0,84.47991180419922,172.0,135.90892028808594,,115.11225891113281,970.9668579101562,,8.0,93.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1259176618,3 nov. 2017 à 11:11:42,Course à pied le midi,Course à pied,,2719,"8,11",182.0,68,false,,activities/1365749480.fit.gz,73.0,,2719.0,2708.0,8109.60009765625,6.0,,14.0,,117.4000015258789,133.39999389648438,18.700000762939453,0.13564170897006989,,,119.0,91.44140625,182.0,153.38040161132812,,,,,,68.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1281473869,19 nov. 2017 à 09:21:46,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,4418,"31,47",178.0,56,false,BMC streetfire,activities/1388178012.gpx.gz,73.0,9.0,4418.0,4154.0,31469.400390625,14.600000381469727,,264.31561279296875,259.4159851074219,26.0,109.0,28.899999618530273,0.015570681542158127,,,131.0,91.63509368896484,178.0,136.76231384277344,,153.18984985351562,709.5316772460938,,8.0,56.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1294971282,24 nov. 2017 à 11:13:41,Rueil-Malmaison - Course - Cyclemeter,Course à pied,,4368,"9,69",165.0,46,false,,activities/1401774483.gpx.gz,73.0,,4368.0,3177.0,9694.900390625,6.0,,133.2802734375,,20.0,71.19999694824219,44.70000076293945,0.1000526025891304,,,,,165.0,137.3136749267578,,,912.5879516601562,,9.0,46.0,,,,,,,,,,,,,0.0,,,10174.5,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1303572253,24 nov. 2017 à 11:15:46,Course à pied le midi,Course à pied,,2958,"9,19",165.0,47,false,,activities/1410613796.fit.gz,73.0,,2958.0,2958.0,9191.7001953125,6.800000190734863,,49.0,,7.400000095367432,46.400001525878906,11.5,0.026110513135790825,,,123.0,92.16700744628906,165.0,138.77923583984375,,,835.1553955078125,,,47.0,,,,,,,,,,,,,0.0,,,9311.2001953125,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1308221356,8 déc. 2017 à 11:22:13,Course à pied le midi,Course à pied,,2054,"6,44",152.0,11,false,,activities/1415369117.fit.gz,73.0,,2054.0,2029.0,6445.89990234375,5.5,,14.0,,99.19999694824219,107.4000015258789,6.199999809265137,0.055849455296993256,,,101.0,92.56136322021484,152.0,116.29275512695312,,,,,,11.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1308221627,9 déc. 2017 à 10:16:17,Course telethon avec le Loft,Course à pied,"",13519,"6,99",184.0,57,false,,activities/1415369376.fit.gz,73.0,,13519.0,2999.0,6996.7001953125,6.300000190734863,,85.5999984741211,-4.599999904632568,93.4000015258789,184.1999969482422,11.800000190734863,1.2891792058944702,,,,,184.0,151.47662353515625,,,644.90625,,,57.0,,,,,,,,,,,,,0.0,,,7190.10009765625,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1311582721,12 déc. 2017 à 11:41:33,Sortie à vélo le midi,Vélo,,2012,0,177.0,38,false,BMC streetfire,activities/1418836818.fit.gz,73.0,9.0,2012.0,2012.0,0.0,0.0,,0.0,,81.80000305175781,81.80000305175781,0.0,0.0,,,,,177.0,138.64463806152344,,0.0,,,,38.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1316201787,16 déc. 2017 à 14:38:39,Sortie en fat bike électrique en tour guide ,Vélo,"",11436,"10,92",138.0,12,false,BMC streetfire,activities/1423544393.fit.gz,73.0,9.0,11436.0,5283.0,10922.900390625,9.300000190734863,,176.0,,4.199999809265137,108.80000305175781,45.79999923706055,-0.04760640487074852,,,,,138.0,97.56083679199219,,38.44355773925781,,,,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1325265531,24 déc. 2017 à 08:53:00,Saint-Nazaire - Vélo - Cyclemeter,Vélo,,6346,"49,23",184.0,151,false,BMC streetfire,activities/1432880768.gpx.gz,73.0,9.0,6346.0,6346.0,49230.5,13.399999618530273,,481.0224609375,,-2.0,37.0,18.399999618530273,0.0,,,133.0,93.73568725585938,184.0,147.35671997070312,,152.6639404296875,,,10.0,151.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1332186053,29 déc. 2017 à 11:39:05,Entrainement free run sur tapis,Course à pied,Merci David pour cet entrainement en intervalle !!!!,1904,"5,09",186.0,55,false,,activities/1440083380.fit.gz,73.0,,1904.0,1904.0,5092.10009765625,8.600000381469727,,6.0,,34.599998474121094,38.79999923706055,7.300000190734863,-0.015710610896348953,,,110.0,84.4932632446289,186.0,151.4590301513672,,,,,,55.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1341900192,5 janv. 2018 à 11:46:54,Course à pied le midi,Course à pied,,2557,"8,12",188.0,107,false,,activities/1450126476.fit.gz,73.0,,2557.0,2556.0,8122.7998046875,8.899999618530273,,90.0,,35.79999923706055,119.4000015258789,27.100000381469727,0.049244098365306854,,,105.0,91.79229736328125,188.0,163.78500366210938,,,,,,107.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1356034392,12 janv. 2018 à 11:31:27,Nanterre - Course - Cyclemeter,Course à pied,,1351,"3,83",184.0,14,false,,activities/1464877919.gpx.gz,73.0,,1351.0,1216.0,3835.89990234375,5.599999904632568,,25.631563186645508,,27.0,39.0,36.79999923706055,0.0,,,,,184.0,127.80594635009766,,,,,5.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1356113626,14 janv. 2018 à 08:19:08,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,2915,"20,44",176.0,45,false,BMC streetfire,activities/1464959986.gpx.gz,73.0,9.0,2915.0,2893.0,20448.69921875,16.5,,193.21400451660156,199.51400756835938,26.0,109.0,21.399999618530273,-0.03080880455672741,,,127.0,88.91358184814453,176.0,139.77359008789062,,136.45350646972656,440.15899658203125,,1.0,45.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1370150042,22 janv. 2018 à 19:11:02,Annecy - Course - Cyclemeter,Course à pied,,2421,"7,85",,,false,,activities/1479546884.gpx.gz,73.0,,2421.0,2414.0,7849.10009765625,8.800000190734863,,48.17839813232422,,440.6000061035156,459.0,27.399999618530273,0.007644189987331629,,,,,,,,,,,7.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1375924706,26 janv. 2018 à 11:03:04,Rueil-Malmaison - Course - Cyclemeter,Course à pied,,3073,"8,74",167.0,26,false,,activities/1485447737.gpx.gz,73.0,,3073.0,2837.0,8746.5,6.099999904632568,,64.86940002441406,,23.0,39.0,44.099998474121094,0.03429943323135376,,,,,167.0,128.47091674804688,,,,,6.0,26.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1379010432,28 janv. 2018 à 09:43:37,Rueil-Malmaison - Vélo sur rouleau TACX - Cyclemeter,Vélo,,632,0,163.0,0,false,BMC streetfire,activities/1488634783.gpx.gz,73.0,9.0,632.0,0.0,0.0,0.0,,0.0,0.0,86.30000305175781,86.30000305175781,0.0,0.0,,,127.0,0.0,163.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1379174199,28 janv. 2018 à 10:03:26,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3758,"25,49",180.0,71,false,BMC streetfire,activities/1488810658.gpx.gz,73.0,9.0,3758.0,3737.0,25491.30078125,15.899999618530273,,306.4776306152344,309.27801513671875,19.0,98.0,34.099998474121094,-0.010984139516949654,,,133.0,86.1419906616211,180.0,144.16757202148438,,143.34698486328125,597.2918090820312,,9.0,71.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1387639792,2 févr. 2018 à 11:10:51,Course - Cyclemeter,Course à pied,,2378,"7,40",,,false,,activities/1497596438.gpx.gz,73.0,,2378.0,2326.0,7407.89990234375,8.199999809265137,,60.25909423828125,,23.0,39.0,49.5,0.080994613468647,,,,,,,,,,,6.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1410449887,16 févr. 2018 à 16:16:59,Le Mans - Course - Cyclemeter,Course à pied,,3012,"8,39",180.0,49,false,,activities/1522376764.gpx.gz,73.0,,3012.0,2705.0,8398.900390625,6.699999809265137,,53.55076599121094,,41.099998474121094,51.0,16.399999618530273,0.0,,,,,180.0,143.18409729003906,,,,,7.0,49.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1447075530,11 mars 2018 à 09:47:24,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3331,"23,43",175.0,42,false,BMC streetfire,activities/1560514994.gpx.gz,73.0,9.0,3331.0,3313.0,23432.599609375,12.5,,248.11952209472656,249.6199951171875,26.0,109.19999694824219,33.29999923706055,-0.0064013381488621235,,,123.0,84.56267547607422,175.0,137.28770446777344,,149.75135803222656,553.179443359375,,16.0,42.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1468500785,24 mars 2018 à 09:00:37,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3444,"20,65",166.0,31,false,BMC streetfire,activities/1582701668.gpx.gz,73.0,9.0,3444.0,3290.0,20651.599609375,11.800000190734863,,215.79632568359375,,20.0,43.0,20.600000381469727,0.0,,,128.0,11.302325248718262,166.0,133.47096252441406,,132.69923400878906,,,9.0,31.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1474729145,27 mars 2018 à 10:39:53,Course à pied le midi,Course à pied,,1386,"4,31",174.0,19,false,,activities/1589218224.fit.gz,73.0,,1386.0,1386.0,4316.5,7.199999809265137,,4.0,,34.400001525878906,34.400001525878906,0.0,0.0,,,114.0,89.37285614013672,174.0,141.5512237548828,,,,,,19.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1478520873,29 mars 2018 à 18:02:32,Annecy - Course - Cyclemeter,Course à pied,,2989,"9,66",170.0,58,false,,activities/1593133978.gpx.gz,73.0,,2989.0,2989.0,9665.7998046875,4.699999809265137,,91.88167572021484,,444.29998779296875,468.79998779296875,30.600000381469727,-0.0010345755144953728,,,,,170.0,146.78213500976562,,,895.205322265625,,8.0,58.0,,,,,,,,,,,,,0.0,,,9980.7001953125,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1483125152,1 avr. 2018 à 08:27:02,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,4908,"33,34",176.0,58,false,BMC streetfire,activities/1597970826.gpx.gz,73.0,9.0,4908.0,4776.0,33345.80078125,14.600000381469727,,337.44329833984375,399.9429931640625,19.5,109.0,39.400001525878906,-0.18742990493774414,,,137.0,87.3966064453125,176.0,136.83660888671875,,130.52011108398438,695.0503540039062,,8.0,58.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1513621691,17 avr. 2018 à 10:24:54,Course à pied le midi,Course à pied,Reprise de la course à pied après 2 semaines d arrêt suite à 3 côtes cassées !!!,2445,"7,38",176.0,48,false,,activities/1629672476.fit.gz,73.0,,2445.0,2441.0,7384.7001953125,6.300000190734863,,15.0,,25.200000762939453,35.79999923706055,36.400001525878906,0.01354151125997305,,,95.0,90.35379028320312,176.0,146.20008850097656,,,,,,48.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1524231032,22 avr. 2018 à 08:25:49,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,7644,"55,21",167.0,91,false,BMC streetfire,activities/1640703653.gpx.gz,73.0,9.0,7644.0,7580.0,55209.80078125,12.300000190734863,,417.8677978515625,416.6679992675781,20.0,98.0,45.400001525878906,0.002173527143895626,,,131.0,86.17457580566406,167.0,135.21041870117188,,133.68601989746094,1129.8740234375,,24.0,91.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1536084634,28 avr. 2018 à 08:04:55,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3347,"24,24",,,false,BMC streetfire,activities/1653054830.gpx.gz,73.0,9.0,3347.0,3327.0,24247.30078125,14.800000190734863,,254.67440795898438,259.17401123046875,26.0,109.0,33.29999923706055,-0.018558766692876816,,,123.0,84.59951782226562,,,,153.52479553222656,569.51708984375,,15.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1542266927,1 mai 2018 à 07:12:37,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,4539,"30,47",,,false,BMC streetfire,activities/1659416486.gpx.gz,73.0,9.0,4539.0,4409.0,30475.80078125,15.0,,331.5928039550781,332.5929870605469,20.0,99.0,35.29999923706055,-0.003281292039901018,,,122.0,83.79016876220703,,,,137.38671875,675.3992919921875,,8.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1549638876,4 mai 2018 à 10:22:20,Course à pied le midi,Course à pied,,3192,"9,52",187.0,89,false,,activities/1666956443.fit.gz,73.0,,3192.0,3171.0,9525.900390625,5.400000095367432,,54.0,,170.8000030517578,212.0,11.699999809265137,0.06298617273569107,,,99.0,91.23503112792969,187.0,156.4456024169922,,,865.3642578125,,,89.0,,,,,,,,,,,,,0.0,,,9648.0,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1552733841,6 mai 2018 à 06:41:52,Saint-Nazaire - Vélo - Cyclemeter,Vélo,,8318,"64,95",181.0,130,false,BMC streetfire,activities/1670149023.gpx.gz,73.0,9.0,8318.0,8318.0,64956.5,13.100000381469727,,446.21429443359375,,-4.400000095367432,43.900001525878906,17.700000762939453,0.001077644294127822,,,136.0,92.26070404052734,181.0,142.84779357910156,,138.04736328125,,,17.0,130.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1555397038,7 mai 2018 à 09:15:10,Saint-Nazaire - Vélo - Cyclemeter,Vélo,,5504,"37,43",168.0,59,false,BMC streetfire,activities/1672899651.gpx.gz,73.0,9.0,5504.0,5184.0,37429.5,12.0,,279.0919494628906,,-1.7999999523162842,39.0,21.700000762939453,-0.08415821939706802,,,142.0,85.29515838623047,168.0,134.0753173828125,,125.19505310058594,,,25.0,59.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1555640424,7 mai 2018 à 11:45:48,Saint-Lyphard - Vélo - Cyclemeter,Vélo,,5046,"34,15",174.0,108,false,BMC streetfire,activities/1673152238.gpx.gz,73.0,9.0,5046.0,4734.0,34157.3984375,12.100000381469727,,234.56968688964844,,-0.6000000238418579,57.900001525878906,10.300000190734863,0.0916346088051796,,,133.0,81.34551239013672,174.0,150.07247924804688,,122.89849853515625,,,32.0,108.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1561659378,10 mai 2018 à 08:13:52,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,3521,"27,68",156.0,21,false,BMC streetfire,activities/1679316019.gpx.gz,73.0,9.0,3521.0,3521.0,27680.19921875,15.100000381469727,,234.8981475830078,237.3979949951172,26.0,109.0,25.600000381469727,-0.009031726978719234,,,115.0,91.38028717041016,156.0,116.20535278320312,,160.67160034179688,630.7846069335938,,14.0,21.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1568525808,11 mai 2018 à 10:18:46,Rueil-Malmaison - Course - Cyclemeter,Course à pied,,3571,"10,78",173.0,62,false,,activities/1686827468.gpx.gz,73.0,,3571.0,3546.0,10787.599609375,5.800000190734863,,165.60214233398438,,20.0,101.9000015258789,47.29999923706055,0.0,,,,,173.0,136.45782470703125,,,1028.4093017578125,,17.0,62.0,,,,,,,,,,,,,0.0,,,11465.7998046875,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1568730899,13 mai 2018 à 08:27:25,Rueil-Malmaison - Vélo sur rouleau TACX - Cyclemeter,Vélo,,2356,0,162.0,0,false,BMC streetfire,activities/1687042462.gpx.gz,73.0,9.0,2356.0,0.0,0.0,0.0,,0.0,0.0,87.0,87.0,0.0,0.0,,,126.0,0.0,162.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1576360178,16 mai 2018 à 17:45:27,Annecy - Course - Cyclemeter,Course à pied,,2827,"9,44",155.0,7,false,,activities/1694926403.gpx.gz,73.0,,2827.0,2823.0,9446.7001953125,5.699999809265137,,96.8210678100586,,444.29998779296875,469.0,43.79999923706055,0.010585707612335682,,,,,155.0,93.9698715209961,,,889.3842163085938,,15.0,7.0,,,,,,,,,,,,,0.0,,,9915.7998046875,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1583352098,20 mai 2018 à 07:35:34,Rueil-Malmaison - Vélo sur rouleau TACX - Cyclemeter,Vélo,,571,0,133.0,0,false,BMC streetfire,activities/1702179233.gpx.gz,73.0,9.0,571.0,0.0,0.0,0.0,,0.0,0.0,87.0,87.0,0.0,0.0,,,112.0,0.0,133.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1583535443,20 mai 2018 à 07:50:58,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,5181,"36,67",178.0,66,false,BMC streetfire,activities/1702369027.gpx.gz,73.0,9.0,5181.0,5181.0,36675.19921875,12.300000190734863,,391.91461181640625,389.31500244140625,19.100000381469727,98.0,44.5,0.007089259102940559,,,145.0,85.8141860961914,178.0,137.24937438964844,,137.67813110351562,795.34033203125,,16.0,66.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1585948758,21 mai 2018 à 06:54:39,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,,4886,"16,03",173.0,25,false,BMC streetfire,activities/1704876135.gpx.gz,73.0,9.0,4886.0,2448.0,16033.7001953125,12.5,,231.66761779785156,241.66799926757812,19.0,114.4000015258789,38.20000076293945,-0.06236863508820534,,,124.0,80.87737274169922,173.0,130.2189483642578,,131.4775390625,358.871826171875,,15.0,25.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1588364450,22 mai 2018 à 10:16:04,Course - Cyclemeter,Course à pied,,1054,"3,48",161.0,4,false,,activities/1707382395.gpx.gz,73.0,,1054.0,1048.0,3488.699951171875,5.800000190734863,,24.03652000427246,,23.0,39.0,36.599998474121094,-0.008599191904067993,,,,,161.0,98.09065246582031,,,,,20.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1588391556,22 mai 2018 à 10:40:23,Nanterre - Course - Cyclemeter,Course à pied,,985,"3,05",172.0,29,false,,activities/1707410774.gpx.gz,73.0,,985.0,979.0,3051.5,4.199999809265137,,15.2357177734375,,23.0,32.0,13.699999809265137,-0.07209569215774536,,,,,172.0,157.138916015625,,,,,22.0,29.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1598594826,27 mai 2018 à 06:06:05,Paris - Course - Cyclemeter,Course à pied,,7012,"20,23",185.0,178,false,,activities/1718112191.gpx.gz,73.0,,7012.0,6947.0,20236.80078125,9.100000381469727,,233.1020965576172,,20.0,109.0,47.20000076293945,0.24262729287147522,,,,,185.0,153.49143981933594,,,1888.033203125,,18.0,178.0,,,,,,,,,,,,,0.0,,,21049.80078125,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1603018978,5 mai 2018 à 15:40:12,Course à pied l'après-midi,Course à pied,,2346,"6,19",183.0,15,false,,activities/1722830383.fit.gz,73.0,,2346.0,2342.0,6190.89990234375,3.4000000953674316,,39.0,,6.800000190734863,39.0,5.900000095367432,-0.12599137425422668,,,98.0,89.31055450439453,183.0,133.68218994140625,,,,,,15.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1603019191,8 mai 2018 à 08:32:05,Course à pied matinale,Course à pied,,1530,"4,51",173.0,28,false,,activities/1722830649.fit.gz,73.0,,1530.0,1530.0,4514.2001953125,4.599999904632568,,18.0,,3.4000000953674316,39.0,44.099998474121094,-0.6601391434669495,,,107.0,89.22774505615234,173.0,146.6243438720703,,,,,,28.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
1614106432,3 juin 2018 à 06:54:49,Rueil-Malmaison - Vélo - Cyclemeter,Vélo,"",15065,"65,12",181.0,84,false,BMC streetfire,activities/1734640608.gpx.gz,73.0,9.0,15065.0,11289.0,65123.80078125,13.100000381469727,,790.9476318359375,800.8480224609375,38.0,182.8000030517578,50.0,-0.015201815403997898,,,144.0,67.67981719970703,181.0,124.32503509521484,,110.35472106933594,1389.0643310546875,,24.0,84.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1214198.0,,,,,,,,,,,,,,,
1618424670,5 juin 2018 à 11:00:24,Course à pied l'après-midi,Course à pied,,1090,"3,20",182.0,30,false,,activities/1739271129.fit.gz,73.0,,1090.0,1090.0,3206.300048828125,7.599999904632568,,0.0,,55.0,55.0,0.0,0.0,,,113.0,86.6549301147461,182.0,155.45504760742188,,,,,,30.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,342059.0,,,,,,,,,,,,,,
